file,energy,atom_count
63019,-0.1313989999999307,20
63020,-0.1361869999999498,19
63021,-0.1259699999998815,20
63022,-0.135221999999942,19
63023,-0.15671699999990094,18
63024,-0.1295959999999354,18
63025,-0.15160099999991408,17
63026,-0.1213889999999082,18
63027,-0.1311839999999051,18
63028,-0.1351539999999431,17
63029,-0.0572449999999093,23
63030,-0.056999999999902594,21
63031,-0.05006299999990909,22
63032,-0.04435799999998831,21
63033,-0.0483389999998848,20
63034,-0.0497149999999351,21
63035,-0.05544299999991151,21
63036,-0.050531999999918704,20
63037,-0.05690499999991509,19
63038,-0.0467959999999152,19
63039,-0.0637819999998896,23
63040,-0.06376799999992498,21
63041,-0.054440999999883305,20
63042,-0.0612839999999437,19
63043,-0.06986099999994622,21
63044,-0.07185699999990901,19
63045,-0.0563529999998877,20
63046,-0.058072999999865205,19
63047,-0.061223999999924596,18
63048,-0.0579699999999547,17
63049,-0.0637419999999338,23
63050,-0.05921999999992521,22
63051,-0.0629769999999325,21
63052,-0.04828399999991001,20
63053,-0.065753999999913,21
63054,-0.0590869999999199,20
63055,-0.0640609999999242,19
63056,-0.050111999999899105,20
63057,-0.0686039999999366,23
63058,-0.05761999999987209,22
63059,-0.0647279999999455,21
63060,-0.067137999999943,21
63061,-0.0711709999999357,21
63062,-0.0618319999999243,20
63063,-0.0669639999999276,19
63064,-0.0680919999999218,19
63065,-0.06752199999999671,21
63066,-0.07456899999988302,20
63067,-0.0751399999999193,23
63068,-0.0630879999998796,22
63069,-0.08338299999991249,21
63070,-0.0677219999999465,21
63071,-0.0755759999998986,21
63072,-0.06284199999987548,20
63073,-0.07627599999989343,20
63074,-0.0838779999999133,19
63075,-0.0651549999998906,20
63076,-0.06710199999992021,19
63077,-0.104742999999928,23
63078,-0.10509399999995128,21
63079,-0.1225279999998747,20
63080,-0.10649699999993338,21
63081,-0.1044639999999503,19
63082,-0.1216569999999137,18
63083,-0.10740499999991471,23
63084,-0.1184909999998922,20
63085,-0.10697499999992031,21
63086,-0.1167339999998944,18
63087,-0.13538299999993342,21
63088,-0.13917399999991167,20
63089,-0.15841099999988723,20
63090,-0.156543999999883,19
63091,-0.1334489999999277,20
63092,-0.1283669999998551,19
63093,-0.1566639999999211,19
63094,-0.1541379999999321,18
63095,-0.124552999999878,20
63096,-0.12418399999990011,19
63097,-0.1348099999999021,19
63098,-0.1574479999999312,18
63099,-0.1322139999999194,18
63100,-0.15535099999993907,17
63101,-0.1208649999999238,18
63102,-0.1212839999999459,17
63103,-0.04806599999994881,21
63104,-0.1096449999998867,20
63105,-0.0943899999999189,19
63106,-0.0368069999998965,19
63107,-0.09470099999998634,18
63108,-0.09623899999991181,19
63109,-0.037471999999866,19
63110,-0.09736099999997802,18
63111,-0.03912899999988889,20
63112,-0.0983979999999178,19
63113,-0.091854999999839,18
63114,-0.09199399999994279,17
63115,-0.09069299999987371,18
63116,-0.0919209999999566,17
63117,-0.044323999999846805,19
63118,-0.10572899999993972,18
63119,-0.0928029999999466,17
63120,-0.0351779999999166,17
63121,-0.09243599999990688,16
63122,-0.0948609999999234,17
63123,-0.0324499999999261,17
63124,-0.094955999999911,16
63125,-0.09701699999993697,21
63126,-0.0836499999999205,19
63127,-0.08593999999993679,19
63128,-0.0871539999998844,20
63129,-0.0966739999999504,19
63130,-0.08181399999995162,17
63131,-0.0840019999999412,17
63132,-0.11671199999994991,21
63133,-0.1026189999999473,19
63134,-0.11826799999994358,19
63135,-0.10296799999991889,17
63136,-0.10951399999993322,23
63137,-0.1034029999999006,21
63138,-0.11146399999989852,21
63139,-0.10423099999991331,19
63140,-0.1212319999999067,25
63141,-0.1183789999999476,23
63142,-0.11315799999999854,21
63143,-0.12019599999996443,21
63144,-0.12769899999995002,23
63145,-0.1244539999999574,21
63146,-0.11751199999986281,19
63147,-0.1249049999998419,19
63148,-0.1053809999999089,21
63149,-0.11398899999988991,20
63150,-0.09447499999993168,19
63151,-0.10204199999992622,19
63152,-0.093424999999911,20
63153,-0.10377399999993028,19
63154,-0.1107789999999226,18
63155,-0.0930079999999407,17
63156,-0.09946599999994982,17
63157,-0.10642899999993462,23
63158,-0.11927399999990482,20
63159,-0.09776299999992945,21
63160,-0.1058879999999362,21
63161,-0.11857799999989992,18
63162,-0.0965999999999098,19
63163,-0.1044129999999086,25
63164,-0.10502399999995758,23
63165,-0.1026579999999626,23
63166,-0.102359999999976,23
63167,-0.1009479999999598,21
63168,-0.0978439999999523,23
63169,-0.09658099999995781,21
63170,-0.09814000000000069,21
63171,-0.106741999999997,23
63172,-0.10799900000000662,21
63173,-0.10319999999995841,21
63174,-0.1039549999999849,21
63175,-0.10281899999989712,19
63176,-0.0990409999999997,21
63177,-0.09815199999985678,19
63178,-0.0980119999998692,19
63179,-0.10506999999989831,25
63180,-0.09677699999997448,23
63181,-0.10066799999998459,23
63182,-0.0894809999999779,22
63183,-0.09926999999998991,21
63184,-0.08613800000000531,21
63185,-0.10500399999995119,23
63186,-0.09399899999999663,21
63187,-0.0999929999999835,21
63188,-0.0981249999998681,19
63189,-0.0840259999998807,19
63190,-0.0032729999999219,21
63191,0.0091420000001107,20
63192,0.0096180000001027,20
63193,-0.0284349999999449,19
63194,0.011344000000065002,19
63195,0.0114220000000386,18
63196,-0.0071569999998927995,19
63197,0.008686000000011499,18
63198,-0.1657069999999407,17
63199,-0.1634619999998676,15
63200,-0.0988009999999235,23
63201,-0.0955189999999106,21
63202,-0.10134499999992379,21
63203,-0.0965839999999502,19
63204,-0.10366699999991622,23
63205,-0.1029519999999024,21
63206,-0.0990589999998974,21
63207,-0.1059609999999224,21
63208,-0.1042269999999234,19
63209,-0.100753999999938,19
63210,-0.1233029999999075,21
63211,-0.1259289999998714,19
63212,-0.09925599999991161,23
63213,-0.1019039999999336,21
63214,-0.1235979999999017,20
63215,-0.1023829999999179,21
63216,-0.1024659999998789,20
63217,-0.10743499999995261,19
63218,-0.08541599999989552,21
63219,-0.14761799999990902,20
63220,-0.103354999999965,19
63221,-0.1632169999998609,18
63222,-0.1041129999999839,18
63223,-0.1620619999999348,17
63224,-0.08660399999985201,19
63225,-0.14875099999994743,18
63226,-0.1304399999999077,21
63227,-0.158811999999898,20
63228,-0.15090199999991682,18
63229,-0.1322459999999523,19
63230,-0.10704899999990401,23
63231,-0.1099239999999213,21
63232,-0.0932719999998994,22
63233,-0.11955799999992671,20
63234,-0.1099529999999049,21
63235,-0.1062729999999305,20
63236,-0.11163499999992152,19
63237,-0.09380899999990784,20
63238,-0.1481039999999325,21
63239,-0.1704289999998991,20
63240,-0.1377609999998981,20
63241,-0.1616999999999393,19
63242,-0.1570749999999066,18
63243,-0.15821999999991473,18
63244,-0.1437769999999432,19
63245,-0.1740349999998898,18
63246,-0.1433909999998945,18
63247,-0.16503899999992197,17
63248,-0.10813999999993479,23
63249,-0.1182339999999158,20
63250,-0.10856699999993678,21
63251,-0.17532399999987539,19
63252,-0.170904999999891,18
63253,-0.1629539999998996,19
63254,-0.1924479999998993,18
63255,-0.19057099999992033,17
63256,-0.17833499999994717,17
63257,-0.202970999999934,16
63258,-0.22004999999995786,15
63259,-0.1645429999999237,17
63260,-0.12416899999999481,23
63261,-0.1271849999999972,21
63262,-0.1526449999999499,22
63263,-0.1547849999998902,20
63264,-0.1341709999999807,22
63265,-0.1365999999998735,20
63266,-0.1598749999999995,21
63267,-0.15760499999987582,20
63268,-0.1602989999998954,19
63269,-0.1277049999999917,21
63270,-0.1306169999998587,19
63271,-0.11291399999993242,21
63272,-0.1012609999999085,20
63273,-0.10430999999994121,19
63274,-0.1027259999999046,19
63275,-0.1369789999998829,20
63276,-0.1257309999998597,19
63277,-0.1295259999998848,18
63278,-0.11863999999991388,20
63279,-0.1072359999998866,19
63280,-0.1110839999998916,18
63281,-0.1445489999999267,19
63282,-0.1326789999998823,18
63283,-0.1353329999999459,17
63284,-0.1143399999999132,19
63285,-0.1032049999998889,18
63286,-0.10091499999992941,17
63287,-0.0911169999998833,19
63288,-0.1506189999999492,18
63289,-0.11801099999996723,18
63290,-0.09757099999995938,18
63291,-0.15606799999994792,17
63292,-0.1234799999999154,17
63293,-0.18078299999990574,16
63294,-0.091970999999944,17
63295,-0.1511139999998931,16
63296,-0.1625109999998812,19
63297,-0.1378259999999045,19
63298,-0.16106599999989152,19
63299,-0.1808189999999285,18
63300,-0.1644439999998894,18
63301,-0.14527599999991017,18
63302,-0.17010099999993136,17
63303,-0.1397159999999075,17
63304,-0.1368219999999382,21
63305,-0.1265709999998989,20
63306,-0.1288199999999051,20
63307,-0.1317719999999553,19
63308,-0.13229599999988287,20
63309,-0.1613229999999248,20
63310,-0.1516839999998751,19
63311,-0.1544439999998985,18
63312,-0.15515399999986806,19
63313,-0.1398629999998775,20
63314,-0.130604999999889,19
63315,-0.1337189999999282,18
63316,-0.1301559999998858,19
63317,-0.1631139999999504,19
63318,-0.1524649999998928,18
63319,-0.1543579999999451,17
63320,-0.15597399999990103,18
63321,-0.1384179999999446,19
63322,-0.1301909999999111,18
63323,-0.1322569999999245,17
63324,-0.1330189999999333,18
63325,-0.2002949999998691,19
63326,-0.19632799999988032,18
63327,-0.17457199999995507,19
63328,-0.2002849999998943,19
63329,-0.2244949999999335,18
63330,-0.1964059999999108,18
63331,-0.2114199999999755,18
63332,-0.2025659999999334,18
63333,-0.2177159999999958,18
63334,-0.2419519999999693,17
63335,-0.2153039999999464,17
63336,-0.1784729999998831,18
63337,-0.1864229999999906,18
63338,-0.2105679999999665,17
63339,-0.2012789999999427,17
63340,-0.2190499999999247,17
63341,-0.2145619999998871,16
63342,-0.19290699999993421,17
63343,-0.2214799999999286,17
63344,-0.20107499999994607,17
63345,-0.19597499999991894,16
63346,-0.1765739999999596,17
63347,-0.20268499999991707,17
63348,-0.2248269999998911,16
63349,-0.19759899999991143,16
63350,-0.1486619999999447,21
63351,-0.1766139999999154,20
63352,-0.19109499999990467,19
63353,-0.18433799999991152,18
63354,-0.1745749999998906,20
63355,-0.1940459999999007,19
63356,-0.1464269999999032,20
63357,-0.1703379999999015,19
63358,-0.1905649999999354,18
63359,-0.1498069999999529,19
63360,-0.17892899999992554,18
63361,-0.0908979999998678,19
63362,-0.15051199999999193,18
63363,-0.08285299999994318,18
63364,-0.14143099999995448,17
63365,-0.0875269999999091,17
63366,-0.1440929999999411,16
63367,-0.08922199999994969,17
63368,-0.1293689999999969,23
63369,-0.128516999999988,21
63370,-0.1268809999999689,22
63371,-0.1352909999999951,21
63372,-0.1274559999998814,19
63373,-0.12067099999990198,25
63374,-0.12387299999994629,23
63375,-0.1286269999999945,23
63376,-0.1252069999999889,21
63377,-0.066554999999937,23
63378,-0.1290809999998714,22
63379,-0.12438900000000783,21
63380,-0.0724479999998948,21
63381,-0.1327139999999076,20
63382,-0.12707199999999827,21
63383,-0.06619499999993649,21
63384,-0.126346999999896,20
63385,-0.06797899999992292,21
63386,-0.1300559999999109,20
63387,-0.1294519999999011,19
63388,-0.06872499999991533,19
63389,-0.1284559999999146,18
63390,-0.115808999999956,23
63391,-0.12283499999995222,21
63392,-0.12069999999999928,21
63393,-0.118629999999996,21
63394,-0.124928999999895,19
63395,-0.0790199999999003,25
63396,-0.0766359999999508,23
63397,-0.06777299999987461,24
63398,-0.08569799999997943,23
63399,-0.0801779999999325,22
63400,-0.0833369999999718,21
63401,-0.0819939999999519,23
63402,-0.0790039999999976,21
63403,-0.0701609999999277,22
63404,-0.15763399999985947,19
63405,-0.1591869999998607,19
63406,-0.17743899999993573,18
63407,-0.13714999999990593,17
63408,-0.17457399999995002,17
63409,-0.1556489999999257,17
63410,-0.1583629999999516,17
63411,-0.17494599999992033,16
63412,-0.13371999999992562,21
63413,-0.1595229999999219,20
63414,-0.1766019999998889,19
63415,-0.1349589999999239,19
63416,-0.134903999999949,19
63417,-0.1632599999999229,18
63418,-0.0844179999999141,21
63419,-0.1461399999998889,20
63420,-0.1399569999999244,19
63421,-0.0827049999998621,19
63422,-0.14278499999994662,18
63423,-0.08775299999985002,19
63424,-0.1470449999999914,18
63425,-0.063923999999929,23
63426,-0.06873099999990008,21
63427,-0.1260539999998968,22
63428,-0.1300359999999045,20
63429,-0.1110549999999648,21
63430,-0.064856999999904,21
63431,-0.1276449999999158,20
63432,-0.0517939999999157,20
63433,-0.11249299999985848,19
63434,-0.1393089999999688,22
63435,-0.1333099999999945,21
63436,-0.11127999999996509,23
63437,-0.1167130000000042,21
63438,-0.0998369999999795,22
63439,-0.1419659999999112,20
63440,-0.1100679999998988,20
63441,-0.1350979999998571,19
63442,-0.11210899999997531,21
63443,-0.1012139999999135,20
63444,-0.029847999999844797,19
63445,-0.09036599999990351,18
63446,-0.1477089999999634,17
63447,-0.0244859999999107,18
63448,-0.0830489999999599,17
63449,-0.138625999999931,16
63450,-0.028845999999930396,17
63451,-0.0860419999999067,16
63452,-0.1395499999998719,15
63453,-0.1447519999999258,16
63454,-0.0259449999999219,17
63455,-0.0896819999999252,16
63456,-0.1466369999998846,15
63457,-0.07392099999992752,25
63458,-0.0712130000000001,23
63459,-0.0612879999998767,24
63460,-0.0769649999999728,23
63461,-0.0715399999999704,22
63462,-0.0770359999999641,21
63463,-0.0662140000000022,23
63464,-0.0696499999999673,22
63465,-0.0843049999999721,23
63466,-0.07737699999995579,22
63467,-0.0776799999999866,21
63468,-0.0742439999999646,23
63469,-0.0677809999999681,22
63470,-0.0718949999999836,21
63471,-0.0655989999999633,22
63472,-0.0776489999999512,21
63473,-0.0715149999999198,20
63474,-0.0780489999998508,19
63475,-0.0588019999999005,23
63476,-0.1212619999998878,22
63477,-0.0626369999999383,21
63478,-0.1238789999998744,20
63479,-0.057735999999920205,22
63480,-0.1190730000000144,21
63481,-0.066385999999909,21
63482,-0.1277289999998743,20
63483,-0.0619719999999119,21
63484,-0.1248379999998974,20
63485,-0.1207969999998681,19
63486,-0.0641329999999129,19
63487,-0.12579899999991542,18
63488,-0.1067009999999868,23
63489,-0.1349269999999478,22
63490,-0.1301980000000071,21
63491,-0.10756799999995789,21
63492,-0.1049539999999638,22
63493,-0.11477299999995692,21
63494,-0.1094410000000039,21
63495,-0.13701499999990568,20
63496,-0.10008399999992429,20
63497,-0.1247749999998859,19
63498,-0.11581999999987141,19
63499,-0.083970999999849,19
63500,-0.14365399999996947,18
63501,-0.07515499999993829,18
63502,-0.1332489999999211,17
63503,-0.07823299999995473,17
63504,-0.13452099999989284,16
63505,-0.0843489999999178,17
63506,-0.1440179999999031,16
63507,-0.1334809999999038,19
63508,-0.128900999999928,18
63509,-0.12300699999991592,17
63510,-0.1743189999999117,17
63511,-0.0332189999999172,23
63512,-0.016701999999895602,21
63513,-0.016036999999926103,20
63514,-0.04408699999993349,21
63515,-0.0242739999999344,19
63516,-0.0318129999999428,21
63517,-0.014865999999926703,19
63518,-0.011927999999897998,20
63519,-0.1099579999998923,20
63520,-0.108180999999945,21
63521,-0.1306769999998778,20
63522,-0.1357319999999049,19
63523,-0.1069349999999076,20
63524,-0.11529099999989961,19
63525,-0.1041839999999183,18
63526,-0.107659999999953,19
63527,-0.1295439999998962,18
63528,-0.1296909999999229,17
63529,-0.0591529999999238,23
63530,-0.0518589999999221,22
63531,-0.0493719999998916,22
63532,-0.054493999999920106,21
63533,-0.0491519999998786,22
63534,-0.0499919999999178,21
63535,-0.048230999999987,21
63536,-0.0528199999998832,20
63537,-0.0481009999999741,21
63538,-0.0679219999998963,21
63539,-0.057006999999885,20
63540,-0.0609289999999305,19
63541,-0.0564799999999081,20
63542,-0.0575369999999111,21
63543,-0.0506739999999013,20
63544,-0.0472089999998956,20
63545,-0.0525309999999308,19
63546,-0.0474369999998884,20
63547,-0.0477209999999104,19
63548,-0.10336499999993974,23
63549,-0.12336099999987482,20
63550,-0.11316599999992151,21
63551,-0.1040449999999282,21
63552,-0.1181219999999143,18
63553,-0.1154219999999099,21
63554,-0.1340989999998783,20
63555,-0.1106039999999097,20
63556,-0.13703099999992213,19
63557,-0.1042469999999298,20
63558,-0.1049289999999132,19
63559,-0.1136719999998945,20
63560,-0.1328629999998725,19
63561,-0.10945299999985991,19
63562,-0.1346289999999044,18
63563,-0.116207999999915,19
63564,-0.1082759999998757,19
63565,-0.13586399999991272,18
63566,-0.1122109999998883,18
63567,-0.1369309999999473,17
63568,-0.11649999999991668,19
63569,-0.1342619999999215,18
63570,-0.1116619999999102,18
63571,-0.1355789999999501,17
63572,-0.09930999999988889,18
63573,-0.09999399999992419,17
63574,-0.10500999999993609,23
63575,-0.12473799999992254,20
63576,-0.1002339999999435,21
63577,-0.1058039999999209,22
63578,-0.1145539999999414,21
63579,-0.10545599999994688,21
63580,-0.1255389999998897,18
63581,-0.09989799999993922,19
63582,-0.10576099999991581,25
63583,-0.1032979999999952,23
63584,-0.09843999999998232,23
63585,-0.09866299999998769,21
63586,-0.09815599999996032,22
63587,-0.11602899999996899,23
63588,-0.10741299999995128,21
63589,-0.10674099999999949,23
63590,-0.10401799999999632,21
63591,-0.09906399999999842,21
63592,-0.09804499999984272,19
63593,-0.0502869999998552,19
63594,-0.104872999999884,18
63595,-0.0434949999998934,18
63596,-0.09706599999992699,17
63597,-0.04874699999993479,17
63598,-0.10084399999993819,16
63599,-0.048224999999945305,17
63600,-0.10243699999989533,16
63601,-0.08699499999988798,19
63602,-0.07965999999998978,18
63603,-0.084086999999954,17
63604,-0.08459699999991695,17
63605,-0.0869229999998992,19
63606,-0.141433999999947,18
63607,-0.1286139999998568,18
63608,-0.0903589999999781,18
63609,-0.1453259999999545,17
63610,-0.07777599999997163,18
63611,-0.1317729999999528,17
63612,-0.0827059999999164,17
63613,-0.1352169999998977,16
63614,-0.0850389999999379,17
63615,-0.1410949999998934,16
63616,-0.13380099999994852,19
63617,-0.11797799999987998,19
63618,-0.1373729999999113,18
63619,-0.12420899999989378,18
63620,-0.1278119999999489,17
63621,-0.1335249999999064,17
63622,-0.07389599999993371,25
63623,-0.0757079999999632,23
63624,-0.0776059999999461,23
63625,-0.064113999999904,24
63626,-0.0685609999999883,23
63627,-0.0769789999999375,22
63628,-0.079879999999946,22
63629,-0.0777359999999589,22
63630,-0.08148899999997633,21
63631,-0.0851409999999646,21
63632,-0.0848379999999906,23
63633,-0.0733819999999809,23
63634,-0.0744229999999674,21
63635,-0.0750979999999685,21
63636,-0.07808899999992033,25
63637,-0.0758839999999736,23
63638,-0.0703009999999721,23
63639,-0.0696899999998663,24
63640,-0.060529999999971495,22
63641,-0.0719399999999268,22
63642,-0.08309599999995491,23
63643,-0.0791059999999674,21
63644,-0.0746259999999665,21
63645,-0.0771419999999807,23
63646,-0.0753379999999879,21
63647,-0.0691269999999804,21
63648,-0.07401599999991501,25
63649,-0.07202399999999888,23
63650,-0.06090299999988239,24
63651,-0.0661389999999642,23
63652,-0.0580400000000054,23
63653,-0.060517999999945005,22
63654,-0.060266000000012795,23
63655,-0.0799319999999852,23
63656,-0.0774020000000064,21
63657,-0.06648099999995329,22
63658,-0.07311899999996281,23
63659,-0.0707689999999843,21
63660,-0.059680999999955,22
63661,-0.0641749999999774,21
63662,-0.060330999999905495,23
63663,-0.1224959999998986,22
63664,-0.10763700000001102,21
63665,-0.0472039999999083,21
63666,-0.1068989999998848,20
63667,-0.0502989999998817,22
63668,-0.1122209999999768,21
63669,-0.12129699999997,21
63670,-0.0657119999999054,21
63671,-0.1274099999998839,20
63672,-0.05940899999990269,21
63673,-0.12142599999992848,20
63674,-0.10577099999989048,19
63675,-0.04505499999993389,19
63676,-0.1045839999999316,18
63677,-0.1074699999999779,23
63678,-0.1332409999999413,22
63679,-0.1255639999999971,21
63680,-0.0974219999999945,21
63681,-0.09677899999996951,22
63682,-0.13273799999996067,21
63683,-0.1245999999999298,20
63684,-0.1128579999999601,21
63685,-0.13865899999990464,20
63686,-0.1047929999999155,20
63687,-0.1291829999998981,19
63688,-0.10637399999995971,21
63689,-0.1318759999999201,20
63690,-0.09870799999987412,20
63691,-0.1239419999998858,19
63692,-0.095715999999868,19
63693,-0.0820619999998939,25
63694,-0.0814979999999536,23
63695,-0.0831289999999853,23
63696,-0.0831619999999588,23
63697,-0.0809370000000058,21
63698,-0.0916589999999928,23
63699,-0.0883569999999736,21
63700,-0.08478299999995892,23
63701,-0.0828649999999697,21
63702,-0.0851480000000037,21
63703,-0.0866589999999973,21
63704,-0.0834609999998861,19
63705,-0.04950499999989679,21
63706,-0.1106119999998895,20
63707,-0.0410849999998959,20
63708,-0.09991799999994551,19
63709,-0.0422309999999015,20
63710,-0.10101499999996119,19
63711,-0.0451809999998999,19
63712,-0.10226499999998852,18
63713,-0.0988429999999311,19
63714,-0.044663999999897806,19
63715,-0.1026049999999827,18
63716,-0.0500469999998927,19
63717,-0.11078299999996942,18
63718,-0.04261199999996271,18
63719,-0.10102599999993342,17
63720,-0.0448829999999134,17
63721,-0.10153599999989629,16
63722,-0.10144299999990379,21
63723,-0.09212699999989123,20
63724,-0.09294599999992671,20
63725,-0.09593499999994032,19
63726,-0.09428199999990731,19
63727,-0.10193399999991469,19
63728,-0.09316699999988032,18
63729,-0.09538799999995709,17
63730,-0.11330699999990651,21
63731,-0.1016559999998776,20
63732,-0.1041099999999346,19
63733,-0.1066619999999147,20
63734,-0.1117339999999558,19
63735,-0.1118909999999004,19
63736,-0.0999589999998988,18
63737,-0.1021309999999289,17
63738,-0.1038829999999393,23
63739,-0.0984669999999141,22
63740,-0.104174999999941,21
63741,-0.10584099999994122,21
63742,-0.10561999999993071,21
63743,-0.0999549999999089,20
63744,-0.10524099999992129,19
63745,-0.08246099999990969,25
63746,-0.094287999999949,23
63747,-0.0847660000000019,23
63748,-0.0755599999999958,23
63749,-0.08496599999995164,21
63750,-0.08522199999998739,23
63751,-0.08676900000000382,21
63752,-0.0780979999999544,21
63753,-0.0915039999999294,23
63754,-0.0837399999999206,21
63755,-0.110977999999875,20
63756,-0.09384399999993322,21
63757,-0.0851429999999027,19
63758,-0.0424389999999448,21
63759,-0.0335749999999279,20
63760,-0.10439899999988711,20
63761,-0.0936029999999163,19
63762,-0.0317929999998796,20
63763,-0.0913309999999683,19
63764,-0.037861999999847705,19
63765,-0.09917399999994811,18
63766,-0.0440909999998666,19
63767,-0.10570099999995358,18
63768,-0.0319419999999581,18
63769,-0.0911269999999717,17
63770,-0.0878889999999046,21
63771,-0.0776529999998842,20
63772,-0.09817099999992249,20
63773,-0.07634399999989219,20
63774,-0.0859299999999052,19
63775,-0.0887289999999438,19
63776,-0.1030669999998963,18
63777,-0.0765829999999141,18
63778,-0.1064069999999333,21
63779,-0.132656999999881,20
63780,-0.11007199999988872,20
63781,-0.1358729999999468,19
63782,-0.09430499999990612,20
63783,-0.11441999999988181,20
63784,-0.1005019999998921,19
63785,-0.12577699999991407,18
63786,-0.104601999999943,19
63787,-0.1024459999998725,19
63788,-0.1292429999999171,18
63789,-0.1062259999999355,18
63790,-0.1305589999999483,17
63791,-0.10795199999995471,19
63792,-0.13370599999990412,18
63793,-0.1105619999999021,18
63794,-0.13619599999992707,17
63795,-0.11555599999991271,18
63796,-0.0855089999999449,23
63797,-0.0846159999999258,22
63798,-0.0784619999999449,21
63799,-0.07672899999988651,22
63800,-0.0840869999998972,21
63801,-0.07261299999993288,19
63802,-0.0785099999998806,20
63803,-0.08847199999991061,21
63804,-0.0848479999999085,20
63805,-0.08056299999992679,19
63806,-0.0795419999998898,20
63807,-0.070184999999924,23
63808,-0.053773999999918894,21
63809,-0.0727379999999016,21
63810,-0.0540359999999395,19
63811,-0.0726979999999457,21
63812,-0.0557999999999196,19
63813,-0.0452029999999012,23
63814,-0.0341219999999111,22
63815,-0.0473939999999402,21
63816,-0.0510169999999448,21
63817,-0.0384589999998752,20
63818,-0.040657999999893904,20
63819,-0.046818999999914,19
63820,-0.040178999999909495,20
63821,-0.0473779999999237,21
63822,-0.035610999999903394,20
63823,-0.043143999999927,20
63824,-0.0495009999999069,19
63825,-0.0362689999998906,20
63826,-0.10624999999993169,23
63827,-0.1283379999999283,20
63828,-0.11123199999991581,21
63829,-0.1093249999998988,21
63830,-0.12961099999989756,18
63831,-0.10710099999994321,21
63832,-0.1190139999998791,20
63833,-0.1319289999999,20
63834,-0.1093139999999266,20
63835,-0.13511899999991783,19
63836,-0.09225599999990661,20
63837,-0.1105029999999374,19
63838,-0.1081229999999209,19
63839,-0.1329199999998991,18
63840,-0.1112969999999222,18
63841,-0.1358469999999556,17
63842,-0.091991999999891,18
63843,-0.0994049999999902,23
63844,-0.0977069999999002,25
63845,-0.0983349999999632,23
63846,-0.07744899999994452,22
63847,-0.09929599999998111,21
63848,-0.1021929999999997,21
63849,-0.10538999999999982,23
63850,-0.0494839999999499,21
63851,-0.1107749999998759,20
63852,-0.04250299999989691,20
63853,-0.1014189999999644,19
63854,-0.0456089999998994,19
63855,-0.10283199999997801,18
63856,-0.037727999999901805,20
63857,-0.09656099999995138,19
63858,-0.1008529999999154,19
63859,-0.045505999999875216,19
63860,-0.10538799999994801,18
63861,-0.0979439999998703,18
63862,-0.0989839999999731,17
63863,-0.0932739999998375,18
63864,-0.0488949999998453,19
63865,-0.1130049999999869,18
63866,-0.0445489999999608,18
63867,-0.10283799999996292,17
63868,-0.0470609999999283,17
63869,-0.10366699999991622,16
63870,-0.03596299999998101,18
63871,-0.09740899999997049,17
63872,-0.0977589999999395,21
63873,-0.0925319999998919,20
63874,-0.0949799999999072,19
63875,-0.08686699999992695,20
63876,-0.0941489999999021,19
63877,-0.10024199999992331,19
63878,-0.09427399999992753,18
63879,-0.0906129999999052,17
63880,-0.08451599999989409,18
63881,-0.1185019999999212,21
63882,-0.10750399999989212,20
63883,-0.1106729999999061,19
63884,-0.11067899999994771,19
63885,-0.12250899999992271,19
63886,-0.1118339999999307,18
63887,-0.10941199999990651,17
63888,-0.1118119999999294,23
63889,-0.1094399999999495,21
63890,-0.1108409999999366,21
63891,-0.11206399999991841,19
63892,-0.11657899999994469,21
63893,-0.10939799999994193,19
63894,-0.1343409999999494,21
63895,-0.1328919999999129,20
63896,-0.12685899999991082,20
63897,-0.1306139999999231,19
63898,-0.12038699999988009,20
63899,-0.1303309999999555,19
63900,-0.1373669999999265,19
63901,-0.1326289999998948,18
63902,-0.1297379999999179,18
63903,-0.1327959999999279,17
63904,-0.121759999999881,18
63905,-0.10379899999992401,23
63906,-0.0973449999999047,22
63907,-0.10206199999993258,21
63908,-0.0909279999999057,22
63909,-0.1011079999998969,21
63910,-0.106807999999944,21
63911,-0.09944699999988411,20
63912,-0.10374799999993908,19
63913,-0.09445599999992281,20
63914,-0.0830399999999258,22
63915,-0.08407199999993503,23
63916,-0.0731899999998972,22
63917,-0.07737699999989901,21
63918,-0.0866819999999393,21
63919,-0.07371299999988419,20
63920,-0.08448899999990542,20
63921,-0.08664699999991389,21
63922,-0.07501899999988382,20
63923,-0.079499999999939,19
63924,-0.10838599999993902,23
63925,-0.1285309999998958,20
63926,-0.11409499999990651,21
63927,-0.110563999999897,21
63928,-0.1300699999999324,18
63929,-0.0977849999999307,20
63930,-0.0790909999998916,25
63931,-0.0826609999999732,23
63932,-0.0831849999999576,23
63933,-0.0757529999999633,23
63934,-0.07846699999998913,21
63935,-0.08498299999996561,23
63936,-0.0872959999999807,21
63937,-0.08680299999997479,21
63938,-0.08301499999998892,23
63939,-0.09013999999996251,21
63940,-0.0864369999999894,21
63941,-0.08001600000000048,21
63942,-0.08274699999986969,19
63943,-0.11898299999995739,23
63944,-0.1239379999998959,25
63945,-0.126511999999991,23
63946,-0.1220809999999801,23
63947,-0.1277399999999602,21
63948,-0.1252499999999941,21
63949,-0.1276110000000017,21
63950,-0.1267909999999688,23
63951,-0.1337899999999763,21
63952,-0.1221289999999726,21
63953,-0.1239709999999831,21
63954,-0.1290629999999737,23
